,ID,positive_count,negative_count,meta_score,num_critic_reviews,user_score,num_ratings,critic_positive,critic_mixed,critic_negative,user_positive,user_mixed,user_negative
864,360890.0,0.0,0.0,,,,,,,,,,
865,360890.0,4.0,0.0,,,,,,,,,,
866,360890.0,3.0,1.0,,,,,,,,,,
867,360890.0,2.0,4.0,,,,,,,,,,
868,360890.0,1.0,2.0,,,,,,,,,,
869,360890.0,0.0,2.0,,,,,,,,,,
870,403900.0,2.0,0.0,,,,,,,,,,
871,403900.0,0.0,4.0,,,,,,,,,,
872,403900.0,0.0,1.0,,,,,,,,,,
873,403900.0,2.0,2.0,,,,,,,,,,
874,403900.0,0.0,0.0,,,,,,,,,,
875,403900.0,0.0,0.0,,,,,,,,,,
876,467390.0,1.0,2.0,,,,,,,,,,
877,467390.0,9.0,3.0,,,,,,,,,,
878,467390.0,5.0,2.0,,,,,,,,,,
879,467390.0,6.0,2.0,,,,,,,,,,
880,467390.0,6.0,6.0,,,,,,,,,,
881,467390.0,8.0,3.0,,,,,,,,,,
882,418240.0,190.0,11.0,85.0,40.0,8.5,300.0,39.0,1.0,0.0,42.0,6.0,2.0
883,418240.0,190.0,8.0,85.0,40.0,8.5,300.0,39.0,1.0,0.0,42.0,6.0,2.0
884,418240.0,205.0,12.0,85.0,40.0,8.5,300.0,39.0,1.0,0.0,42.0,6.0,2.0
885,418240.0,202.0,10.0,85.0,40.0,8.5,300.0,39.0,1.0,0.0,42.0,6.0,2.0
886,418240.0,195.0,4.0,85.0,40.0,8.5,300.0,39.0,1.0,0.0,42.0,6.0,2.0
887,418240.0,145.0,9.0,85.0,40.0,8.5,300.0,39.0,1.0,0.0,42.0,6.0,2.0
888,420290.0,373.0,54.0,,,,,,,,,,
889,420290.0,189.0,37.0,,,,,,,,,,
890,420290.0,381.0,52.0,,,,,,,,,,
891,420290.0,300.0,40.0,,,,,,,,,,
892,420290.0,174.0,31.0,,,,,,,,,,
893,420290.0,96.0,25.0,,,,,,,,,,
894,543170.0,0.0,0.0,,,,,,,,,,
895,543170.0,,,,,,,,,,,,
896,543170.0,,,,,,,,,,,,
897,543170.0,0.0,1.0,,,,,,,,,,
898,543170.0,1.0,0.0,,,,,,,,,,
899,543170.0,0.0,0.0,,,,,,,,,,
900,285130.0,0.0,0.0,66.0,4.0,6.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0
901,285130.0,2.0,0.0,66.0,4.0,6.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0
902,285130.0,1.0,0.0,66.0,4.0,6.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0
903,285130.0,0.0,1.0,66.0,4.0,6.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0
904,285130.0,0.0,0.0,66.0,4.0,6.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0
905,285130.0,0.0,0.0,66.0,4.0,6.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0
906,459220.0,753.0,56.0,,,,,,,,,,
907,459220.0,185.0,27.0,,,,,,,,,,
908,459220.0,108.0,20.0,,,,,,,,,,
909,459220.0,106.0,9.0,,,,,,,,,,
910,459220.0,46.0,8.0,,,,,,,,,,
911,459220.0,36.0,2.0,,,,,,,,,,
912,438740.0,,,61.0,23.0,6.0,213.0,4.0,16.0,3.0,24.0,7.0,29.0
913,438740.0,2563.0,1349.0,61.0,23.0,6.0,213.0,4.0,16.0,3.0,24.0,7.0,29.0
914,438740.0,3064.0,995.0,61.0,23.0,6.0,213.0,4.0,16.0,3.0,24.0,7.0,29.0
915,438740.0,1318.0,579.0,61.0,23.0,6.0,213.0,4.0,16.0,3.0,24.0,7.0,29.0
916,438740.0,728.0,359.0,61.0,23.0,6.0,213.0,4.0,16.0,3.0,24.0,7.0,29.0
917,438740.0,544.0,317.0,61.0,23.0,6.0,213.0,4.0,16.0,3.0,24.0,7.0,29.0
918,338390.0,12.0,4.0,56.0,34.0,6.6,184.0,1.0,25.0,8.0,22.0,12.0,3.0
919,338390.0,21.0,9.0,56.0,34.0,6.6,184.0,1.0,25.0,8.0,22.0,12.0,3.0
920,338390.0,32.0,16.0,56.0,34.0,6.6,184.0,1.0,25.0,8.0,22.0,12.0,3.0
921,338390.0,27.0,8.0,56.0,34.0,6.6,184.0,1.0,25.0,8.0,22.0,12.0,3.0
922,338390.0,22.0,10.0,56.0,34.0,6.6,184.0,1.0,25.0,8.0,22.0,12.0,3.0
923,338390.0,32.0,23.0,56.0,34.0,6.6,184.0,1.0,25.0,8.0,22.0,12.0,3.0
924,307670.0,45.0,16.0,73.0,44.0,7.4,157.0,20.0,24.0,0.0,15.0,12.0,6.0
925,307670.0,29.0,9.0,73.0,44.0,7.4,157.0,20.0,24.0,0.0,15.0,12.0,6.0
926,307670.0,85.0,26.0,73.0,44.0,7.4,157.0,20.0,24.0,0.0,15.0,12.0,6.0
927,307670.0,58.0,21.0,73.0,44.0,7.4,157.0,20.0,24.0,0.0,15.0,12.0,6.0
928,307670.0,29.0,7.0,73.0,44.0,7.4,157.0,20.0,24.0,0.0,15.0,12.0,6.0
929,307670.0,33.0,11.0,73.0,44.0,7.4,157.0,20.0,24.0,0.0,15.0,12.0,6.0
930,299480.0,8.0,3.0,68.0,10.0,7.7,16.0,3.0,7.0,0.0,5.0,1.0,1.0
931,299480.0,53.0,16.0,68.0,10.0,7.7,16.0,3.0,7.0,0.0,5.0,1.0,1.0
932,299480.0,8.0,4.0,68.0,10.0,7.7,16.0,3.0,7.0,0.0,5.0,1.0,1.0
933,299480.0,12.0,12.0,68.0,10.0,7.7,16.0,3.0,7.0,0.0,5.0,1.0,1.0
934,299480.0,5.0,4.0,68.0,10.0,7.7,16.0,3.0,7.0,0.0,5.0,1.0,1.0
935,299480.0,4.0,2.0,68.0,10.0,7.7,16.0,3.0,7.0,0.0,5.0,1.0,1.0
936,473560.0,2.0,3.0,,,,,,,,,,
937,473560.0,2.0,0.0,,,,,,,,,,
938,473560.0,1.0,1.0,,,,,,,,,,
939,473560.0,2.0,3.0,,,,,,,,,,
940,473560.0,3.0,0.0,,,,,,,,,,
941,473560.0,1.0,1.0,,,,,,,,,,
942,434650.0,233.0,20.0,,,,,,,,,,
943,434650.0,261.0,44.0,,,,,,,,,,
944,434650.0,340.0,46.0,,,,,,,,,,
945,434650.0,269.0,65.0,,,,,,,,,,
946,434650.0,156.0,25.0,,,,,,,,,,
947,434650.0,148.0,18.0,,,,,,,,,,
948,377310.0,0.0,1.0,,,,,,,,,,
949,377310.0,0.0,0.0,,,,,,,,,,
950,377310.0,0.0,0.0,,,,,,,,,,
951,377310.0,0.0,0.0,,,,,,,,,,
952,377310.0,0.0,0.0,,,,,,,,,,
953,377310.0,0.0,0.0,,,,,,,,,,
954,4580.0,23.0,2.0,87.0,34.0,8.8,341.0,33.0,1.0,0.0,57.0,5.0,6.0
955,4580.0,34.0,0.0,87.0,34.0,8.8,341.0,33.0,1.0,0.0,57.0,5.0,6.0
956,4580.0,35.0,1.0,87.0,34.0,8.8,341.0,33.0,1.0,0.0,57.0,5.0,6.0
957,4580.0,45.0,1.0,87.0,34.0,8.8,341.0,33.0,1.0,0.0,57.0,5.0,6.0
958,4580.0,32.0,3.0,87.0,34.0,8.8,341.0,33.0,1.0,0.0,57.0,5.0,6.0
959,4580.0,29.0,2.0,87.0,34.0,8.8,341.0,33.0,1.0,0.0,57.0,5.0,6.0
960,307690.0,107.0,16.0,,,,,,,,,,
961,307690.0,287.0,31.0,,,,,,,,,,
962,307690.0,262.0,25.0,,,,,,,,,,
963,307690.0,314.0,24.0,,,,,,,,,,
964,307690.0,135.0,18.0,,,,,,,,,,
965,307690.0,595.0,97.0,,,,,,,,,,
966,299500.0,1.0,2.0,,,,,,,,,,
967,299500.0,1.0,1.0,,,,,,,,,,
968,299500.0,1.0,1.0,,,,,,,,,,
969,299500.0,0.0,1.0,,,,,,,,,,
970,299500.0,0.0,0.0,,,,,,,,,,
971,299500.0,1.0,1.0,,,,,,,,,,
972,391660.0,0.0,0.0,,,,,,,,,,
973,391660.0,2.0,0.0,,,,,,,,,,
974,391660.0,0.0,1.0,,,,,,,,,,
975,391660.0,3.0,2.0,,,,,,,,,,
976,391660.0,0.0,1.0,,,,,,,,,,
977,391660.0,1.0,0.0,,,,,,,,,,
978,244210.0,274.0,85.0,85.0,17.0,8.4,334.0,16.0,1.0,0.0,61.0,9.0,10.0
979,244210.0,195.0,33.0,85.0,17.0,8.4,334.0,16.0,1.0,0.0,61.0,9.0,10.0
980,244210.0,244.0,41.0,85.0,17.0,8.4,334.0,16.0,1.0,0.0,61.0,9.0,10.0
981,244210.0,225.0,34.0,85.0,17.0,8.4,334.0,16.0,1.0,0.0,61.0,9.0,10.0
982,244210.0,214.0,65.0,85.0,17.0,8.4,334.0,16.0,1.0,0.0,61.0,9.0,10.0
983,244210.0,213.0,28.0,85.0,17.0,8.4,334.0,16.0,1.0,0.0,61.0,9.0,10.0
984,274940.0,320.0,46.0,65.0,7.0,7.7,120.0,1.0,6.0,0.0,27.0,2.0,2.0
985,274940.0,257.0,38.0,65.0,7.0,7.7,120.0,1.0,6.0,0.0,27.0,2.0,2.0
986,274940.0,646.0,83.0,65.0,7.0,7.7,120.0,1.0,6.0,0.0,27.0,2.0,2.0
987,274940.0,424.0,55.0,65.0,7.0,7.7,120.0,1.0,6.0,0.0,27.0,2.0,2.0
988,274940.0,685.0,96.0,65.0,7.0,7.7,120.0,1.0,6.0,0.0,27.0,2.0,2.0
989,274940.0,894.0,107.0,65.0,7.0,7.7,120.0,1.0,6.0,0.0,27.0,2.0,2.0
990,569860.0,445.0,23.0,84.0,59.0,8.1,207.0,52.0,7.0,0.0,35.0,11.0,2.0
991,569860.0,105.0,6.0,84.0,59.0,8.1,207.0,52.0,7.0,0.0,35.0,11.0,2.0
992,569860.0,69.0,3.0,84.0,59.0,8.1,207.0,52.0,7.0,0.0,35.0,11.0,2.0
993,569860.0,109.0,9.0,84.0,59.0,8.1,207.0,52.0,7.0,0.0,35.0,11.0,2.0
994,569860.0,40.0,2.0,84.0,59.0,8.1,207.0,52.0,7.0,0.0,35.0,11.0,2.0
995,569860.0,59.0,7.0,84.0,59.0,8.1,207.0,52.0,7.0,0.0,35.0,11.0,2.0
996,264710.0,1621.0,115.0,87.0,39.0,8.5,750.0,39.0,0.0,0.0,152.0,13.0,11.0
997,264710.0,1226.0,59.0,87.0,39.0,8.5,750.0,39.0,0.0,0.0,152.0,13.0,11.0
998,264710.0,1472.0,82.0,87.0,39.0,8.5,750.0,39.0,0.0,0.0,152.0,13.0,11.0
999,264710.0,1668.0,103.0,87.0,39.0,8.5,750.0,39.0,0.0,0.0,152.0,13.0,11.0
1000,264710.0,1169.0,56.0,87.0,39.0,8.5,750.0,39.0,0.0,0.0,152.0,13.0,11.0
1001,264710.0,875.0,54.0,87.0,39.0,8.5,750.0,39.0,0.0,0.0,152.0,13.0,11.0
1002,21000.0,25.0,4.0,80.0,15.0,7.9,96.0,13.0,2.0,0.0,9.0,1.0,2.0
1003,21000.0,15.0,4.0,80.0,15.0,7.9,96.0,13.0,2.0,0.0,9.0,1.0,2.0
1004,21000.0,13.0,1.0,80.0,15.0,7.9,96.0,13.0,2.0,0.0,9.0,1.0,2.0
1005,21000.0,19.0,4.0,80.0,15.0,7.9,96.0,13.0,2.0,0.0,9.0,1.0,2.0
1006,21000.0,13.0,6.0,80.0,15.0,7.9,96.0,13.0,2.0,0.0,9.0,1.0,2.0
1007,21000.0,11.0,1.0,80.0,15.0,7.9,96.0,13.0,2.0,0.0,9.0,1.0,2.0
1008,238090.0,128.0,75.0,,,,,,,,,,
1009,238090.0,214.0,91.0,,,,,,,,,,
1010,238090.0,237.0,73.0,,,,,,,,,,
1011,238090.0,335.0,91.0,,,,,,,,,,
1012,238090.0,293.0,63.0,,,,,,,,,,
1013,238090.0,104.0,24.0,,,,,,,,,,
1014,412170.0,2.0,1.0,,,,,,,,,,
1015,412170.0,9.0,2.0,,,,,,,,,,
1016,412170.0,4.0,3.0,,,,,,,,,,
1017,412170.0,1.0,3.0,,,,,,,,,,
1018,412170.0,2.0,3.0,,,,,,,,,,
1019,412170.0,0.0,0.0,,,,,,,,,,
1020,332310.0,215.0,85.0,,,,,,,,,,
1021,332310.0,142.0,46.0,,,,,,,,,,
1022,332310.0,106.0,48.0,,,,,,,,,,
1023,332310.0,137.0,60.0,,,,,,,,,,
1024,332310.0,57.0,39.0,,,,,,,,,,
1025,332310.0,52.0,32.0,,,,,,,,,,
1026,270880.0,207.0,16.0,76.0,31.0,6.9,233.0,18.0,13.0,0.0,30.0,4.0,16.0
1027,270880.0,336.0,33.0,76.0,31.0,6.9,233.0,18.0,13.0,0.0,30.0,4.0,16.0
1028,270880.0,335.0,34.0,76.0,31.0,6.9,233.0,18.0,13.0,0.0,30.0,4.0,16.0
1029,270880.0,445.0,43.0,76.0,31.0,6.9,233.0,18.0,13.0,0.0,30.0,4.0,16.0
1030,270880.0,212.0,25.0,76.0,31.0,6.9,233.0,18.0,13.0,0.0,30.0,4.0,16.0
1031,270880.0,155.0,16.0,76.0,31.0,6.9,233.0,18.0,13.0,0.0,30.0,4.0,16.0
1032,608800.0,63.0,14.0,,,,,,,,,,
1033,608800.0,4.0,3.0,,,,,,,,,,
1034,608800.0,14.0,5.0,,,,,,,,,,
1035,608800.0,11.0,2.0,,,,,,,,,,
1036,608800.0,2.0,0.0,,,,,,,,,,
1037,608800.0,9.0,3.0,,,,,,,,,,
1038,578080.0,11301.0,5396.0,86.0,46.0,4.6,1590.0,41.0,5.0,0.0,96.0,74.0,181.0
1039,578080.0,10047.0,4454.0,86.0,46.0,4.6,1590.0,41.0,5.0,0.0,96.0,74.0,181.0
1040,578080.0,12656.0,4725.0,86.0,46.0,4.6,1590.0,41.0,5.0,0.0,96.0,74.0,181.0
1041,578080.0,16875.0,8257.0,86.0,46.0,4.6,1590.0,41.0,5.0,0.0,96.0,74.0,181.0
1042,578080.0,22070.0,13077.0,86.0,46.0,4.6,1590.0,41.0,5.0,0.0,96.0,74.0,181.0
1043,578080.0,27993.0,19604.0,86.0,46.0,4.6,1590.0,41.0,5.0,0.0,96.0,74.0,181.0
1044,550.0,1390.0,73.0,89.0,55.0,8.4,2962.0,55.0,0.0,0.0,374.0,80.0,67.0
1045,550.0,1162.0,47.0,89.0,55.0,8.4,2962.0,55.0,0.0,0.0,374.0,80.0,67.0
1046,550.0,4201.0,183.0,89.0,55.0,8.4,2962.0,55.0,0.0,0.0,374.0,80.0,67.0
1047,550.0,5151.0,196.0,89.0,55.0,8.4,2962.0,55.0,0.0,0.0,374.0,80.0,67.0
1048,550.0,2163.0,126.0,89.0,55.0,8.4,2962.0,55.0,0.0,0.0,374.0,80.0,67.0
1049,550.0,1683.0,90.0,89.0,55.0,8.4,2962.0,55.0,0.0,0.0,374.0,80.0,67.0
1050,320040.0,20.0,11.0,62.0,14.0,6.2,19.0,2.0,11.0,1.0,1.0,4.0,0.0
1051,320040.0,18.0,10.0,62.0,14.0,6.2,19.0,2.0,11.0,1.0,1.0,4.0,0.0
1052,320040.0,31.0,12.0,62.0,14.0,6.2,19.0,2.0,11.0,1.0,1.0,4.0,0.0
1053,320040.0,41.0,6.0,62.0,14.0,6.2,19.0,2.0,11.0,1.0,1.0,4.0,0.0
1054,320040.0,41.0,9.0,62.0,14.0,6.2,19.0,2.0,11.0,1.0,1.0,4.0,0.0
1055,320040.0,13.0,2.0,62.0,14.0,6.2,19.0,2.0,11.0,1.0,1.0,4.0,0.0
1056,391720.0,124.0,24.0,72.0,46.0,7.5,347.0,24.0,20.0,2.0,34.0,23.0,9.0
1057,391720.0,76.0,12.0,72.0,46.0,7.5,347.0,24.0,20.0,2.0,34.0,23.0,9.0
1058,391720.0,67.0,14.0,72.0,46.0,7.5,347.0,24.0,20.0,2.0,34.0,23.0,9.0
1059,391720.0,105.0,9.0,72.0,46.0,7.5,347.0,24.0,20.0,2.0,34.0,23.0,9.0
1060,391720.0,229.0,30.0,72.0,46.0,7.5,347.0,24.0,20.0,2.0,34.0,23.0,9.0
1061,391720.0,79.0,13.0,72.0,46.0,7.5,347.0,24.0,20.0,2.0,34.0,23.0,9.0
1062,447020.0,169.0,9.0,69.0,12.0,7.6,57.0,3.0,8.0,1.0,5.0,3.0,0.0
1063,447020.0,192.0,35.0,69.0,12.0,7.6,57.0,3.0,8.0,1.0,5.0,3.0,0.0
1064,447020.0,212.0,19.0,69.0,12.0,7.6,57.0,3.0,8.0,1.0,5.0,3.0,0.0
1065,447020.0,287.0,35.0,69.0,12.0,7.6,57.0,3.0,8.0,1.0,5.0,3.0,0.0
1066,447020.0,193.0,15.0,69.0,12.0,7.6,57.0,3.0,8.0,1.0,5.0,3.0,0.0
1067,447020.0,288.0,32.0,69.0,12.0,7.6,57.0,3.0,8.0,1.0,5.0,3.0,0.0
1068,510510.0,38.0,32.0,61.0,5.0,3.2,23.0,0.0,4.0,1.0,2.0,1.0,3.0
1069,510510.0,18.0,12.0,61.0,5.0,3.2,23.0,0.0,4.0,1.0,2.0,1.0,3.0
1070,510510.0,53.0,47.0,61.0,5.0,3.2,23.0,0.0,4.0,1.0,2.0,1.0,3.0
1071,510510.0,61.0,53.0,61.0,5.0,3.2,23.0,0.0,4.0,1.0,2.0,1.0,3.0
1072,510510.0,29.0,18.0,61.0,5.0,3.2,23.0,0.0,4.0,1.0,2.0,1.0,3.0
1073,510510.0,13.0,6.0,61.0,5.0,3.2,23.0,0.0,4.0,1.0,2.0,1.0,3.0
1074,311860.0,0.0,0.0,,,,,,,,,,
1075,311860.0,1.0,0.0,,,,,,,,,,
1076,311860.0,2.0,1.0,,,,,,,,,,
1077,311860.0,2.0,1.0,,,,,,,,,,
1078,311860.0,1.0,0.0,,,,,,,,,,
1079,311860.0,,,,,,,,,,,,
1080,346110.0,2392.0,2095.0,70.0,18.0,5.6,257.0,7.0,11.0,0.0,23.0,12.0,33.0
1081,346110.0,1652.0,821.0,70.0,18.0,5.6,257.0,7.0,11.0,0.0,23.0,12.0,33.0
1082,346110.0,3381.0,1215.0,70.0,18.0,5.6,257.0,7.0,11.0,0.0,23.0,12.0,33.0
1083,346110.0,3426.0,3283.0,70.0,18.0,5.6,257.0,7.0,11.0,0.0,23.0,12.0,33.0
1084,346110.0,3176.0,2211.0,70.0,18.0,5.6,257.0,7.0,11.0,0.0,23.0,12.0,33.0
1085,346110.0,2311.0,1357.0,70.0,18.0,5.6,257.0,7.0,11.0,0.0,23.0,12.0,33.0
1086,485950.0,5.0,5.0,,,,,,,,,,
1087,485950.0,5.0,6.0,,,,,,,,,,
1088,485950.0,5.0,18.0,,,,,,,,,,
1089,485950.0,16.0,12.0,,,,,,,,,,
1090,485950.0,3.0,3.0,,,,,,,,,,
1091,485950.0,3.0,1.0,,,,,,,,,,
1092,418370.0,244.0,23.0,83.0,17.0,7.8,1075.0,15.0,1.0,1.0,111.0,23.0,32.0
1093,418370.0,180.0,14.0,83.0,17.0,7.8,1075.0,15.0,1.0,1.0,111.0,23.0,32.0
1094,418370.0,214.0,18.0,83.0,17.0,7.8,1075.0,15.0,1.0,1.0,111.0,23.0,32.0
1095,418370.0,238.0,26.0,83.0,17.0,7.8,1075.0,15.0,1.0,1.0,111.0,23.0,32.0
1096,418370.0,218.0,25.0,83.0,17.0,7.8,1075.0,15.0,1.0,1.0,111.0,23.0,32.0
1097,418370.0,114.0,17.0,83.0,17.0,7.8,1075.0,15.0,1.0,1.0,111.0,23.0,32.0
1098,307780.0,106.0,14.0,84.0,6.0,8.0,95.0,6.0,0.0,0.0,10.0,4.0,1.0
1099,307780.0,109.0,15.0,84.0,6.0,8.0,95.0,6.0,0.0,0.0,10.0,4.0,1.0
1100,307780.0,396.0,77.0,84.0,6.0,8.0,95.0,6.0,0.0,0.0,10.0,4.0,1.0
1101,307780.0,318.0,45.0,84.0,6.0,8.0,95.0,6.0,0.0,0.0,10.0,4.0,1.0
1102,307780.0,120.0,15.0,84.0,6.0,8.0,95.0,6.0,0.0,0.0,10.0,4.0,1.0
1103,307780.0,110.0,23.0,84.0,6.0,8.0,95.0,6.0,0.0,0.0,10.0,4.0,1.0
1104,389700.0,0.0,1.0,,,,,,,,,,
1105,389700.0,0.0,0.0,,,,,,,,,,
1106,389700.0,1.0,5.0,,,,,,,,,,
1107,389700.0,0.0,5.0,,,,,,,,,,
1108,389700.0,1.0,4.0,,,,,,,,,,
1109,389700.0,1.0,0.0,,,,,,,,,,
1110,440900.0,345.0,212.0,68.0,24.0,6.8,155.0,7.0,16.0,1.0,19.0,4.0,13.0
1111,440900.0,155.0,110.0,68.0,24.0,6.8,155.0,7.0,16.0,1.0,19.0,4.0,13.0
1112,440900.0,188.0,148.0,68.0,24.0,6.8,155.0,7.0,16.0,1.0,19.0,4.0,13.0
1113,440900.0,182.0,175.0,68.0,24.0,6.8,155.0,7.0,16.0,1.0,19.0,4.0,13.0
1114,440900.0,503.0,603.0,68.0,24.0,6.8,155.0,7.0,16.0,1.0,19.0,4.0,13.0
1115,440900.0,204.0,174.0,68.0,24.0,6.8,155.0,7.0,16.0,1.0,19.0,4.0,13.0
1116,232010.0,32.0,9.0,,,,,,,,,,
1117,232010.0,64.0,19.0,,,,,,,,,,
1118,232010.0,98.0,28.0,,,,,,,,,,
1119,232010.0,200.0,55.0,,,,,,,,,,
1120,232010.0,51.0,14.0,,,,,,,,,,
1121,232010.0,32.0,12.0,,,,,,,,,,
1122,406090.0,0.0,0.0,,,,,,,,,,
1123,406090.0,0.0,0.0,,,,,,,,,,
1124,406090.0,0.0,0.0,,,,,,,,,,
1125,406090.0,0.0,0.0,,,,,,,,,,
1126,406090.0,0.0,0.0,,,,,,,,,,
1127,406090.0,0.0,0.0,,,,,,,,,,
1128,252490.0,2014.0,456.0,69.0,11.0,6.2,433.0,6.0,4.0,1.0,68.0,29.0,66.0
1129,252490.0,1878.0,611.0,69.0,11.0,6.2,433.0,6.0,4.0,1.0,68.0,29.0,66.0
1130,252490.0,3005.0,976.0,69.0,11.0,6.2,433.0,6.0,4.0,1.0,68.0,29.0,66.0
1131,252490.0,3074.0,1042.0,69.0,11.0,6.2,433.0,6.0,4.0,1.0,68.0,29.0,66.0
1132,252490.0,1969.0,622.0,69.0,11.0,6.2,433.0,6.0,4.0,1.0,68.0,29.0,66.0
1133,252490.0,1595.0,489.0,69.0,11.0,6.2,433.0,6.0,4.0,1.0,68.0,29.0,66.0
1134,574030.0,2.0,1.0,,,,,,,,,,
1135,574030.0,4.0,2.0,,,,,,,,,,
1136,574030.0,4.0,4.0,,,,,,,,,,
1137,574030.0,9.0,9.0,,,,,,,,,,
1138,574030.0,2.0,6.0,,,,,,,,,,
1139,574030.0,11.0,3.0,,,,,,,,,,
1140,428630.0,2.0,1.0,,,,,,,,,,
1141,428630.0,0.0,0.0,,,,,,,,,,
1142,428630.0,2.0,1.0,,,,,,,,,,
1143,428630.0,1.0,2.0,,,,,,,,,,
1144,428630.0,2.0,0.0,,,,,,,,,,
1145,428630.0,2.0,0.0,,,,,,,,,,
1146,39510.0,27.0,7.0,79.0,20.0,9.0,1005.0,16.0,4.0,0.0,129.0,1.0,1.0
1147,39510.0,26.0,3.0,79.0,20.0,9.0,1005.0,16.0,4.0,0.0,129.0,1.0,1.0
1148,39510.0,50.0,11.0,79.0,20.0,9.0,1005.0,16.0,4.0,0.0,129.0,1.0,1.0
1149,39510.0,59.0,7.0,79.0,20.0,9.0,1005.0,16.0,4.0,0.0,129.0,1.0,1.0
1150,39510.0,33.0,8.0,79.0,20.0,9.0,1005.0,16.0,4.0,0.0,129.0,1.0,1.0
1151,39510.0,43.0,3.0,79.0,20.0,9.0,1005.0,16.0,4.0,0.0,129.0,1.0,1.0
1152,350810.0,0.0,0.0,,,,,,,,,,
1153,350810.0,2.0,0.0,,,,,,,,,,
1154,350810.0,3.0,0.0,,,,,,,,,,
1155,350810.0,0.0,1.0,,,,,,,,,,
1156,350810.0,3.0,0.0,,,,,,,,,,
1157,350810.0,0.0,1.0,,,,,,,,,,
1158,107100.0,227.0,20.0,86.0,17.0,8.5,1512.0,16.0,1.0,0.0,311.0,53.0,13.0
1159,107100.0,125.0,11.0,86.0,17.0,8.5,1512.0,16.0,1.0,0.0,311.0,53.0,13.0
1160,107100.0,267.0,15.0,86.0,17.0,8.5,1512.0,16.0,1.0,0.0,311.0,53.0,13.0
1161,107100.0,260.0,15.0,86.0,17.0,8.5,1512.0,16.0,1.0,0.0,311.0,53.0,13.0
1162,107100.0,111.0,10.0,86.0,17.0,8.5,1512.0,16.0,1.0,0.0,311.0,53.0,13.0
1163,107100.0,237.0,22.0,86.0,17.0,8.5,1512.0,16.0,1.0,0.0,311.0,53.0,13.0
1164,219740.0,300.0,15.0,79.0,33.0,8.3,1040.0,25.0,8.0,0.0,162.0,35.0,14.0
1165,219740.0,441.0,22.0,79.0,33.0,8.3,1040.0,25.0,8.0,0.0,162.0,35.0,14.0
1166,219740.0,684.0,34.0,79.0,33.0,8.3,1040.0,25.0,8.0,0.0,162.0,35.0,14.0
1167,219740.0,640.0,32.0,79.0,33.0,8.3,1040.0,25.0,8.0,0.0,162.0,35.0,14.0
1168,219740.0,334.0,17.0,79.0,33.0,8.3,1040.0,25.0,8.0,0.0,162.0,35.0,14.0
1169,219740.0,327.0,15.0,79.0,33.0,8.3,1040.0,25.0,8.0,0.0,162.0,35.0,14.0
1170,283230.0,0.0,0.0,,,,,,,,,,
1171,283230.0,0.0,1.0,,,,,,,,,,
1172,283230.0,2.0,0.0,,,,,,,,,,
1173,283230.0,1.0,1.0,,,,,,,,,,
1174,283230.0,0.0,1.0,,,,,,,,,,
1175,283230.0,0.0,0.0,,,,,,,,,,
1176,621150.0,1.0,0.0,,,,,,,,,,
1177,621150.0,0.0,0.0,,,,,,,,,,
1178,621150.0,,,,,,,,,,,,
1179,621150.0,0.0,0.0,,,,,,,,,,
1180,621150.0,0.0,0.0,,,,,,,,,,
1181,621150.0,0.0,0.0,,,,,,,,,,
1182,383580.0,2.0,5.0,,,,,,,,,,
1183,383580.0,3.0,2.0,,,,,,,,,,
1184,383580.0,3.0,3.0,,,,,,,,,,
1185,383580.0,2.0,4.0,,,,,,,,,,
1186,383580.0,3.0,3.0,,,,,,,,,,
1187,383580.0,3.0,3.0,,,,,,,,,,
1188,39520.0,1.0,0.0,82.0,14.0,8.4,27.0,11.0,3.0,0.0,5.0,0.0,0.0
1189,39520.0,6.0,0.0,82.0,14.0,8.4,27.0,11.0,3.0,0.0,5.0,0.0,0.0
1190,39520.0,3.0,4.0,82.0,14.0,8.4,27.0,11.0,3.0,0.0,5.0,0.0,0.0
1191,39520.0,5.0,2.0,82.0,14.0,8.4,27.0,11.0,3.0,0.0,5.0,0.0,0.0
1192,39520.0,1.0,4.0,82.0,14.0,8.4,27.0,11.0,3.0,0.0,5.0,0.0,0.0
1193,39520.0,1.0,1.0,82.0,14.0,8.4,27.0,11.0,3.0,0.0,5.0,0.0,0.0
1194,410210.0,1.0,4.0,,,,,,,,,,
1195,410210.0,1.0,8.0,,,,,,,,,,
1196,410210.0,2.0,3.0,,,,,,,,,,
1197,410210.0,1.0,5.0,,,,,,,,,,
1198,410210.0,1.0,2.0,,,,,,,,,,
1199,410210.0,0.0,4.0,,,,,,,,,,
1200,338530.0,1.0,1.0,,,,,,,,,,
1201,338530.0,0.0,3.0,,,,,,,,,,
1202,338530.0,3.0,2.0,,,,,,,,,,
1203,338530.0,4.0,2.0,,,,,,,,,,
1204,338530.0,0.0,2.0,,,,,,,,,,
1205,338530.0,1.0,0.0,,,,,,,,,,
1206,565860.0,1.0,0.0,,,,,,,,,,
1207,565860.0,0.0,0.0,,,,,,,,,,
1208,565860.0,8.0,4.0,,,,,,,,,,
